cell id,Number,Slice,Date,Sample,Mouse,Mouse date of birth,Mouse age,Mouse gender,Mouse genotype,Targeted layer,Inferred layer,Cre,Exon reads,Intron reads,Intergenic reads,Sequencing batch,Number of genes detected,RNA family,RNA type,RNA type confidence,RNA type top-3,ALM/VISp top-3,Length (bp),Yield (pg/µl),User,Hold Time (min),Soma depth (µm),Soma depth (4x),Cortical thickness (4x),Cortical thickness (µm),Traced,Exclusion reasons
20190503_sample_1,836,20190503_slice_1,2019-05-03,Sample 1,mouse_PWFQE,2019-01-11,112,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,783391,381899,76482,8,7793,Vip,Vip Chat_2,0.69,"Vip Chat_2 (69.1%), Vip Mybpc1_3 (18.7%), Vip Mybpc1_2 (12.1%)",Vip Rspo1 Itga4 (100.0%),1769,222.75,Fede,20.0,136.7,50.9,531.0,1465.56,y,0
20190503_sample_3,837,20190503_slice_3,2019-05-03,sample 3,mouse_PWFQE,2019-01-11,112,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,795175,35304,44231,8,6183,Vip,Vip Mybpc1_3,0.79,"Vip Mybpc1_3 (79.1%), Vip Chat_2 (7.7%), Vip Mybpc1_1 (5.1%)",Vip Lect1 Oxtr (95.0%),1592,171.93,Fede,23.0,180,59.7,466.2,1286.712,y,0
20190506_sample_1,838,20190506_slice_1,2019-05-06,Sample 1,mouse_EFCUW,2018-11-25,162,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,875869,45869,63094,8,6267,Vip,Vip Mybpc1_2,0.99,Vip Mybpc1_2 (99.1%),"Vip Crispld2 Kcne4 (57.0%), Vip Crispld2 Htr2c (43.0%)",1667,87.01,Fede,20.0,220.4,79.5,468.1,1291.956,y,0
20190506_sample_4,841,20190506_slice_4,2019-05-06,Sample 4,mouse_EFCUW,2018-11-25,162,M,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP-,1118848,50396,55172,8,6198,CT,L6 CT Pou3f2,0.57,"L6 CT Pou3f2 (56.9%), L6 CT Cpa6 (16.7%), L6 CT Kit_1 (6.7%)","L6 CT VISp Krt80 Sla (33.0%), L6 CT ALM Cpa6 (31.0%), L6 CT VISp Nxph2 Wls (13.0%)",1579,120.02,Fede,15.0,1092.6,375.4,439.6,1213.296,y,0
20190506_sample_5,842,20190506_slice_5,2019-05-06,Sample 5,mouse_EFCUW,2018-11-25,162,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,934932,789385,113243,8,8677,Vip,Vip Sncg,0.99,Vip Sncg (98.6%),Vip Col15a1 Pde1a (100.0%),1611,270.02,Fede,29.0,120.6,41.2,459.1,1267.116,y,0
20190506_sample_6,843,20190506_slice_6,2019-05-06,Sample 6,mouse_EFCUW,2018-11-25,162,M,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP-,1862374,1263702,137876,8,10234,CT,L6 CT Cpa6,0.91,"L6 CT Cpa6 (91.1%), L6b Col6a1 (8.1%)","L6 CT ALM Cpa6 (58.0%), L6 CT VISp Krt80 Sla (28.0%), L6 CT VISp Ctxn3 Sla (14.0%)",1925,280.89,Fede,10.0,1172.6,423.2,486.3,1342.188,y,0
20190506_sample_7,844,20190506_slice_7,2019-05-06,Sample 7,mouse_EFCUW,2018-11-25,162,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,1300125,513447,157245,8,8819,Vip,Vip Mybpc1_2,0.46,"Vip Mybpc1_2 (46.1%), Vip Mybpc1_3 (31.4%), Vip Mybpc1_1 (22.0%)","Vip Lect1 Oxtr (85.0%), Vip Crispld2 Kcne4 (12.0%)",1506,213.99,Fede,20.0,299.7,105.0,506.6,1398.216,y,0
20190507_sample_2,845,20190507_slice_2,2019-05-07,Sample 2,mouse_EUEJJ,2019-01-11,116,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,744118,239791,73881,8,9622,Vip,Vip Mybpc1_3,0.58,"Vip Mybpc1_3 (58.0%), Vip Mybpc1_1 (24.3%), Vip Mybpc1_2 (17.7%)","Vip Lect1 Oxtr (73.0%), Vip Crispld2 Kcne4 (15.0%), Vip Lmo1 Myl1 (12.0%)",1794,435.35,Fede,20.0,248.1,84.6,458.3,1264.908,y,0
20190507_sample_3,846,20190507_slice_3,2019-05-07,Sample 3,mouse_EUEJJ,2019-01-11,116,M,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP-,708818,688140,79050,8,9533,CT,L6 CT Cpa6,0.87,"L6 CT Cpa6 (87.3%), L6b Col6a1 (12.7%)",L6 CT ALM Cpa6 (98.0%),1889,326.65,Fede,12.0,1154.2,413.1,496.3,1369.788,y,0
20190507_sample_4,847,20190507_slice_4,2019-05-07,Sample 4,mouse_EUEJJ,2019-01-11,116,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,987938,432057,82281,8,8171,Vip,Vip Sncg,0.84,"Vip Sncg (84.0%), Vip Mybpc1_2 (16.0%)","Vip Col15a1 Pde1a (93.0%), Vip Crispld2 Htr2c (6.0%)",1812,229.96,Fede,35.0,165.8,64.4,553.1,1526.556,y,0
20190507_sample_5,848,20190507_slice_5,2019-05-07,Sample 5,mouse_EUEJJ,2019-01-11,116,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,560995,341673,54349,8,7069,Vip,Vip Mybpc1_2,0.94,"Vip Mybpc1_2 (93.9%), Vip Sncg (6.1%)",Vip Crispld2 Htr2c (100.0%),1860,162.78,Fede,35.0,293.5,106.8,503.8,1390.488,y,0
20190508_sample_1,850,20190508_slice_1,2019-05-08,Sample 1,mouse_SQUNI,2018-12-26,133,M,Sst-IRES-Cre/wt; Ai9/wt,1,1,SST-,605235,229620,63521,8,6792,Lamp5,Lamp5 Pax6,0.98,Lamp5 Pax6 (98.3%),Lamp5 Krt73 (96.0%),1733,212.55,Fede,33.0,90.1,31.9,500.4,1381.104,y,0
20190508_sample_2,851,20190508_slice_2,2019-05-08,Sample 2,mouse_SQUNI,2018-12-26,133,M,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST+,495279,35161,40860,8,3985,Sst,Sst Etv1,0.54,"Sst Etv1 (54.1%), Sst Myh8_1 (26.1%), Sst Crhr2_2 (6.6%)","Sst Nr2f2 Necab1 (59.0%), Sst Myh8 Etv1  (28.0%), Sst Tac1 Htr1d (10.0%)",1607,97.89,Fede,40.0,623.1,225.7,539.9,1490.124,y,0
20190508_sample_3,852,20190508_slice_3,2019-05-08,Sample 3,mouse_SQUNI,2018-12-26,133,M,Sst-IRES-Cre/wt; Ai9/wt,1,1,SST-,1178385,314326,88465,8,9726,Lamp5,Lamp5 Slc35d3,0.79,"Lamp5 Slc35d3 (79.0%), Lamp5 Pdlim5_2 (14.9%), Lamp5 Pax6 (4.9%)","Lamp5 Lsp1 (75.0%), Lamp5 Krt73 (24.0%)",1597,336.96,Fede,33.0,76.5,29.7,497.9,1374.204,y,0
20190508_sample_4,853,20190508_slice_4,2019-05-08,Sample 4,mouse_SQUNI,2018-12-26,133,M,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,290926,191728,66050,8,10202,Sst,Sst Penk,0.97,Sst Penk (97.3%),Sst Myh8 Fibin (100.0%),2219,113.08,Fede,33.0,1220.9,436.6,516.2,1424.712,y,0
20190508_sample_7,856,20190508_slice_7,2019-05-08,Sample 7,mouse_SQUNI,2018-12-26,133,M,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,1152527,701621,146372,8,10498,Sst,Sst Th_3,0.86,"Sst Th_3 (86.3%), Sst Th_1 (9.4%)",Sst Nts (100.0%),1751,245.56,Fede,35.0,1439.8,511.5,616.5,1701.54,y,0
20190509_sample_2,857,20190509_slice_2,2019-05-09,Sample 2,mouse_NASMM,2019-02-24,74,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,467717,632675,108200,8,9945,Vip,Vip Sncg,0.9,"Vip Sncg (90.4%), Sncg Npy2r (5.4%)","Vip Col15a1 Pde1a (84.0%), Sncg Vip Itih5 (10.0%), Sncg Vip Nptx2 (6.0%)",1615,170.62,Fede,32.0,175,63.2,598.5,1651.86,y,0
20190509_sample_3,858,20190509_slice_3,2019-05-09,Sample 3,mouse_NASMM,2019-02-24,74,M,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP-,820600,65393,78066,8,7555,Lamp5,Lamp5 Slc35d3,0.34,"Lamp5 Slc35d3 (34.3%), Lamp5 Pdlim5_2 (26.6%), Lamp5 Egln3_3 (8.4%)","Lamp5 Lsp1 (74.0%), Lamp5 Plch2 Dock5 (14.0%), Lamp5 Lhx6 (9.0%)",1506,92.98,Fede,33.0,70.2,25.6,518.1,1429.956,y,0
20190509_sample_4,859,20190509_slice_4,2019-05-09,Sample 4,mouse_NASMM,2019-02-24,74,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,5,VIP+,817306,94804,117185,8,7410,Vip,Vip C1ql1,0.3,"Vip C1ql1 (30.1%), Vip Gpc3 (28.1%), Vip Mybpc1_2 (17.6%)","Vip Igfbp4 Mab21l1 (43.0%), Vip Pygm C1ql1 (34.0%), Vip Arhgap36 Hmcn1 (23.0%)",1636,80.09,Fede,40.0,825.4,297.0,484.9,1338.324,y,0
20190509_sample_5,860,20190509_slice_5,2019-05-09,Sample 5,mouse_NASMM,2019-02-24,74,M,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP-,869721,83224,99073,8,8375,Lamp5,Lamp5 Egln3_2,0.34,"Lamp5 Egln3_2 (33.9%), Lamp5 Egln3_3 (15.9%), Lamp5 Slc35d3 (15.7%)","Lamp5 Ntn1 Npy2r (83.0%), Lamp5 Plch2 Dock5 (10.0%), Lamp5 Lsp1 (7.0%)",1665,77.69,Fede,30.0,84.2,28.5,492.9,1360.404,y,0
20190513_sample_1,862,20190513_slice_1,2019-05-13,Sample 1,mouse_HGZZB,2019-02-24,78,M,Vip-IRES-Cre/wt; Ai9/wt,1,2/3,VIP-,1416855,2075075,252720,8,11133,Lamp5,Lamp5 Egln3_1,0.91,"Lamp5 Egln3_1 (90.9%), Lamp5 Pax6 (5.9%)",Lamp5 Fam19a1 Pax6 (99.0%),1973,276.82,Fede,32.0,129.8,46.7,490.0,1352.4,y,0
20190513_sample_2,863,20190513_slice_2,2019-05-13,Sample 2,mouse_HGZZB,2019-02-24,78,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,1718311,229928,99021,8,10288,Vip,Vip Chat_1,0.77,"Vip Chat_1 (77.3%), Vip Gpc3 (8.7%), Vip Chat_2 (8.4%)",Vip Ptprt Pkp2 (100.0%),1742,312.35,Fede,60.0,364.1,130.7,580.0,1600.8,y,0
20190513_sample_3,864,20190513_slice_3,2019-05-13,Sample 3,mouse_HGZZB,2019-02-24,78,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,1009349,600695,102949,8,9417,Vip,Vip Mybpc1_2,1.0,Vip Mybpc1_2 (99.6%),Vip Crispld2 Htr2c (100.0%),1662,169.11,Fede,37.0,200.1,72.0,478.2,1319.832,y,0
20190513_sample_4,865,20190513_slice_4,2019-05-13,Sample 4,mouse_HGZZB,2019-02-24,78,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,566518,99136,52943,8,7257,Vip,Vip Mybpc1_2,0.95,Vip Mybpc1_2 (95.4%),"Vip Crispld2 Kcne4 (71.0%), Vip Crispld2 Htr2c (28.0%)",1547,167.77,Fede,40.0,300.9,103.8,517.5,1428.3,y,0
20190513_sample_5,866,20190513_slice_5,2019-05-13,Sample 5,mouse_HGZZB,2019-02-24,78,M,Vip-IRES-Cre/wt; Ai9/wt,1,2/3,VIP-,1013664,938546,144321,8,10318,Lamp5,Lamp5 Egln3_1,0.42,"Lamp5 Egln3_1 (41.7%), Lamp5 Egln3_2 (30.9%), Lamp5 Pax6 (14.9%)","Lamp5 Fam19a1 Pax6 (54.0%), Lamp5 Fam19a1 Tmem182 (27.0%), Lamp5 Ntn1 Npy2r (19.0%)",1738,319.39,Fede,41.0,123.7,41.3,514.5,1420.02,y,0
20190514_sample_8,870,20190514_slice_8,2019-05-14,Sample 8,mouse_VVCRL,2019-03-18,57,F,Pvalb-Cre/wt; Ai9/wt,6,6,PV-,1247334,364409,83666,8,11654,Pvalb,Pvalb Calb1_1,0.58,"Pvalb Calb1_1 (58.3%), Pvalb Kank4 (17.1%), Pvalb Egfem1 (16.4%)","Pvalb Akr1c18 Ntf3 (54.0%), Pvalb Th Sst (44.0%)",1796,522.87,Fede,39.0,1305.6,478.6,543.8,1500.888,y,0
20190515_sample_6,876,20190515_slice_6,2019-05-15,Sample 6,mouse_AVLEY,2019-02-24,80,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,282364,44588,52453,8,4646,Vip,Vip Mybpc1_2,1.0,Vip Mybpc1_2 (99.7%),"Vip Crispld2 Htr2c (94.0%), Vip Rspo1 Itga4 (5.0%)",1778,79.93,Fede,21.0,153.1,55.7,530.3,1463.628,y,0
20190515_sample_11,881,20190515_slice_11,2019-05-15,Sample 11,mouse_QPOWO,2019-02-24,80,M,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP-,72692,59686,5951,8,8257,Lamp5,Lamp5 Egln3_2,0.86,"Lamp5 Egln3_2 (86.1%), Lamp5 Egln3_1 (5.4%), Lamp5 Pax6 (3.4%)","Lamp5 Fam19a1 Tmem182 (86.0%), Lamp5 Fam19a1 Pax6 (8.0%), Lamp5 Ntn1 Npy2r (5.0%)",1880,121.1,Fede,35.0,61.7,22.6,548.5,1513.86,y,0
20190515_sample_13,883,20190515_slice_13,2019-05-15,Sample 13,mouse_QPOWO,2019-02-24,80,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,1093529,614765,85612,8,12071,Vip,Vip Mybpc1_2,0.99,Vip Mybpc1_2 (99.1%),Vip Crispld2 Kcne4 (100.0%),1870,499.78,Fede,15.0,368.4,127.0,475.5,1312.38,y,0
20190515_sample_15,885,20190515_slice_15,2019-05-15,Sample 15,mouse_QPOWO,2019-02-24,80,M,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP-,1403253,1564380,156910,8,8343,Lamp5,Lamp5 Pdlim5_2,0.9,"Lamp5 Pdlim5_2 (90.3%), Lamp5 Pdlim5_1 (7.6%)",Lamp5 Plch2 Dock5 (100.0%),1965,161.22,Fede,34.0,84.8,31.0,532.6,1469.976,y,0
20190516_sample_2,886,20190516_slice_2,2019-05-16,Sample 2,mouse_EUNBK,2018-12-22,145,M,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,1667519,817272,138976,8,9164,Sst,Sst Crhr2_1,0.63,"Sst Crhr2_1 (63.1%), Sst Crhr2_2 (36.9%)",Sst Crh 4930553C11Rik  (97.0%),1973,190.81,Fede,45.0,1443.6,525.3,553.1,1526.556,y,0
20190516_sample_3,887,20190516_slice_3,2019-05-16,Sample 3,mouse_EUNBK,2018-12-22,145,M,Sst-IRES-Cre/wt; Ai9/wt,1,1,SST-,632639,366456,90950,8,7478,Lamp5,Lamp5 Pdlim5_1,0.58,"Lamp5 Pdlim5_1 (57.6%), Lamp5 Egln3_3 (27.1%), Lamp5 Pdlim5_2 (13.6%)","Lamp5 Ntn1 Npy2r (70.0%), Lamp5 Plch2 Dock5 (30.0%)",1536,120.87,Fede,55.0,81.5,29.3,548.0,1512.48,y,0
20190516_sample_6,890,20190516_slice_6,2019-05-16,Sample 6,mouse_EUNBK,2018-12-22,145,M,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,796232,435642,62142,8,7749,Sst,Sst Chodl,1.0,Sst Chodl (100.0%),Sst Chodl (100.0%),1642,250.16,Fede,34.0,1306.3,471.4,482.7,1332.252,y,0
20190528_sample_4,893,20190528_slice_4,2019-05-28,Sample 4,mouse_RBROS,2019-02-24,93,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,2138503,384776,109716,8,11524,Vip,Vip Mybpc1_2,0.95,"Vip Mybpc1_2 (94.9%), Vip Mybpc1_1 (5.1%)",Vip Crispld2 Kcne4 (100.0%),1971,471.13,Fede,29.0,351.8,126.9,552.4,1524.624,y,0
20190528_sample_6,894,20190528_slice_6,2019-05-28,Sample 6,mouse_RBROS,2019-02-24,93,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,2814124,116336,146995,8,8898,Vip,Vip Chat_1,0.72,"Vip Chat_1 (71.7%), Vip Mybpc1_3 (18.1%), Vip Mybpc1_1 (5.4%)",Vip Ptprt Pkp2 (99.0%),1692,155.21,Fede,36.0,314.7,108.5,452.5,1248.9,y,0
20190528_sample_7,895,20190528_slice_7,2019-05-28,Sample 7,mouse_RBROS,2019-02-24,93,M,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP-,1014743,560540,103272,8,8552,Lamp5,Lamp5 Egln3_2,0.74,"Lamp5 Egln3_2 (73.9%), Lamp5 Egln3_1 (19.4%), Lamp5 Pax6 (3.6%)","Lamp5 Fam19a1 Tmem182 (74.0%), Lamp5 Fam19a1 Pax6 (24.0%)",1676,84.11,Fede,35.0,71.3,23.7,557.2,1537.872,y,0
20190528_sample_9,897,20190528_slice_9,2019-05-28,Sample 9,mouse_RBROS,2019-02-24,93,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,526419,39915,42956,8,7721,Vip,Vip Htr1f,0.28,"Vip Htr1f (27.9%), Vip Sncg (25.3%), Vip Chat_2 (13.0%)","Vip Pygm C1ql1 (63.0%), Vip Igfbp4 Mab21l1 (23.0%), Vip Rspo4 Rxfp1 Chat (14.0%)",1534,71.54,Fede,21.0,157.2,57.9,537.8,1484.328,y,0
20190603_sample_1,901,20190603_slice_1,2019-06-03,Sample 1,mouse_XOWJS,2019-03-23,72,M,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP-,1599667,1086418,125624,8,10616,Lamp5,Lamp5 Egln3_2,0.54,"Lamp5 Egln3_2 (53.6%), Lamp5 Egln3_3 (40.4%), Lamp5 Pdlim5_1 (5.3%)","Lamp5 Fam19a1 Tmem182 (57.0%), Lamp5 Ntn1 Npy2r (43.0%)",2223,205.1,Fede,30.0,68.2,24.6,510.7,1409.532,y,0
20190603_sample_4,904,20190603_slice_4,2019-06-03,Sample 4,mouse_XOWJS,2019-03-23,72,M,Vip-IRES-Cre/wt; Ai9/wt,5,5,VIP+,504592,43575,34563,8,8190,Vip,Vip Mybpc1_2,0.3,"Vip Mybpc1_2 (30.1%), Vip C1ql1 (27.7%), Vip Sncg (18.1%)","Vip Pygm C1ql1 (94.0%), Vip Igfbp4 Mab21l1 (4.0%)",1509,124.28,Fede,30.0,710.9,255.5,541.0,1493.16,y,0
20190603_sample_6,906,20190603_slice_6,2019-06-03,Sample 6,mouse_QEDJX,2019-03-23,72,M,Vip-IRES-Cre/wt; Ai9/wt,1,2/3,VIP-,2415001,577355,145369,8,9689,Lamp5,Lamp5 Pdlim5_2,0.59,"Lamp5 Pdlim5_2 (58.9%), Lamp5 Pdlim5_1 (18.1%), Lamp5 Egln3_3 (10.3%)","Lamp5 Ntn1 Npy2r (47.0%), Lamp5 Plch2 Dock5 (46.0%), Lamp5 Fam19a1 Tmem182 (6.0%)",1936,210.37,Fede,30.0,110.1,41.6,537.1,1482.396,y,0
20190604_sample_2,910,20190604_slice_2,2019-06-04,Sample 2,mouse_QJQTX,2019-02-28,96,M,Pvalb-Cre/wt; Ai9/wt,6,6,PV+,1250791,972883,100192,8,12719,Pvalb,Pvalb Kank4,0.47,"Pvalb Kank4 (47.1%), Pvalb Calb1_2 (27.9%), Pvalb Calb1_1 (17.3%)",Pvalb Sema3e Kank4 (100.0%),2523,384.41,Fede,40.0,1228.2,448.1,554.3,1529.868,y,0
20190604_sample_4,911,20190604_slice_4,2019-06-04,Sample 4,mouse_QJQTX,2019-02-28,96,M,Pvalb-Cre/wt; Ai9/wt,1,2/3,PV-,1021625,1011018,125691,8,10247,Lamp5,Lamp5 Pdlim5_1,0.9,"Lamp5 Pdlim5_1 (90.1%), Lamp5 Egln3_3 (7.4%)",Lamp5 Ntn1 Npy2r (98.0%),2335,226.63,Fede,30.0,173.6,57.3,529.3,1460.868,y,0
20190604_sample_8,913,20190604_slice_8,2019-06-04,Sample 8,mouse_QJQTX,2019-02-28,96,M,Pvalb-Cre/wt; Ai9/wt,6,6,PV+,698980,718022,109750,8,11299,Pvalb,Pvalb Gabrg1,0.46,"Pvalb Gabrg1 (46.4%), Pvalb Egfem1 (44.3%), Pvalb Gpr149 (7.6%)","Pvalb Akr1c18 Ntf3 (59.0%), Pvalb Gabrg1 (36.0%)",2088,256.82,Fede,35.0,1217.7,442.6,549.7,1517.172,y,0
20190604_sample_12,914,20190604_slice_12,2019-06-04,Sample 12,mouse_EBFUB,2018-12-01,185,M,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,1289743,1212022,163647,8,11132,IT,L5 IT_4,0.69,"L5 IT_4 (69.3%), L6 IT_2 (15.7%), L5 IT_3 (6.6%)","L6 IT VISp Penk Fst (82.0%), L6 IT VISp Penk Col27a1 (14.0%)",2035,212.18,Fede,35.0,1133.1,422.0,556.5,1535.94,y,0
20190605_sample_2,916,20190605_slice_2,2019-06-05,Sample 2,mouse_MKKPK,2019-03-23,74,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,1301133,775362,184409,8,9916,Vip,Vip Mybpc1_2,0.99,Vip Mybpc1_2 (99.3%),Vip Crispld2 Kcne4 (99.0%),1900,121.71,Fede,21.0,175.6,63.7,504.2,1391.592,y,0
20190605_sample_4,917,20190605_slice_4,2019-06-05,Sample 4,mouse_MKKPK,2019-03-23,74,M,Vip-IRES-Cre/wt; Ai9/wt,5,5,VIP+,490061,65684,77326,8,3419,Vip,Vip Htr1f,0.73,"Vip Htr1f (72.6%), Vip Sncg (16.4%), Vip Mybpc1_2 (5.7%)","Vip Chat Htr1f (88.0%), Serpinf1 Aqp5 Vip (7.0%)",1531,62.86,Fede,32.0,579.8,212.8,525.2,1449.552,y,0
20190605_sample_6,919,20190605_slice_6,2019-06-05,Sample 6,mouse_MKKPK,2019-03-23,74,M,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,965562,324792,121061,8,8888,Vip,Vip Mybpc1_2,0.99,Vip Mybpc1_2 (99.4%),"Vip Crispld2 Htr2c (54.0%), Vip Crispld2 Kcne4 (46.0%)",1831,139.91,Fede,25.0,204,69.0,465.5,1284.78,y,0
20190606_sample_3,922,20190606_slice_3,2019-06-06,Sample 3,mouse_SOYWW,2019-03-21,77,M,Vipr2-IRES2-Cre-D/wt; Ai9/wt,2/3,2/3,VIPR2+,2134835,960414,144224,8,11277,Pvalb,Pvalb Vipr2_2,0.96,Pvalb Vipr2_2 (95.7%),"Microglia Siglech (88.0%), Pvalb Vipr2 (12.0%)",1824,391.01,Fede,33.0,178.8,67.7,440.4,1215.504,y,0
20190606_sample_6,924,20190606_slice_6,2019-06-06,Sample 6,mouse_SOYWW,2019-03-21,77,M,Vipr2-IRES2-Cre-D/wt; Ai9/wt,2/3,2/3,VIPR2+,1168090,85063,97049,8,7102,IT,L2/3 IT_3,0.88,"L2/3 IT_3 (88.4%), L2/3 IT_2 (2.9%), L4/5 IT_1 (2.6%)","L2/3 IT VISp Agmat (45.0%), L2/3 IT ALM Macc1 Lrg1 (33.0%), L2/3 IT VISp Rrad (19.0%)",1503,261.27,Fede,40.0,300.5,109.9,556.0,1534.56,y,0
20190606_sample_7,925,20190606_slice_7,2019-06-06,Sample 7,mouse_SOYWW,2019-03-21,77,M,Vipr2-IRES2-Cre-D/wt; Ai9/wt,2/3,2/3,VIPR2+,193024,132968,48590,8,3490,low quality,0,0.0,0,0,1507,58.68,Fede,45.0,182.5,61.4,489.9,1352.124,y,0
20190607_sample_3,928,20190607_slice_3,2019-06-07,Sample 3,mouse_PKVPH,2018-12-01,188,M,Sst-IRES-Cre/wt; Ai9/wt,1,1,SST-,492310,434720,64266,8,6846,Lamp5,Lamp5 Egln3_2,0.67,"Lamp5 Egln3_2 (66.9%), Lamp5 Pdlim5_1 (20.7%), Lamp5 Egln3_3 (10.4%)","Lamp5 Ntn1 Npy2r (69.0%), Lamp5 Fam19a1 Tmem182 (26.0%)",1577,156.51,Fede,30.0,61.1,20.2,437.1,1206.396,y,0
20190610_sample_1,930,20190610_slice_1,2019-06-10,Sample 1,mouse_DHDXY,2019-03-21,81,M,Vipr2-IRES2-Cre-D/wt; Ai9/wt,2/3,2/3,VIPR2+,810630,836562,131150,8,9540,Sst,Sst Pvalb Calb2,0.99,Sst Pvalb Calb2 (99.4%),"Sst Tac1 Tacr3 (57.0%), Sst Tac1 Htr1d (27.0%), Sst Calb2 Necab1 (16.0%)",2274,346.8,Fede,25.0,230.1,78.8,512.0,1413.12,y,0
20190610_sample_3,932,20190610_slice_3,2019-06-10,Sample 3,mouse_CCRZS,2019-04-14,57,M,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP-,922985,106504,85474,8,7858,Lamp5,Lamp5 Pdlim5_2,0.67,"Lamp5 Pdlim5_2 (67.4%), Lamp5 Slc35d3 (32.6%)","Lamp5 Lsp1 (74.0%), Lamp5 Plch2 Dock5 (26.0%)",2033,237.01,Fede,33.0,97.4,32.9,540.6,1492.056,y,0
20190610_sample_4,933,20190610_slice_4,2019-06-10,Sample 4,mouse_DHDXY,2019-03-21,81,M,Vipr2-IRES2-Cre-D/wt; Ai9/wt,2/3,2/3,VIPR2+,701304,401730,68709,8,10375,Pvalb,Pvalb Vipr2_2,1.0,Pvalb Vipr2_2 (99.7%),Pvalb Vipr2 (100.0%),2177,216.45,Fede,30.0,157.5,55.0,567.6,1566.576,y,0
20190610_sample_8,936,20190610_slice_8,2019-06-10,Sample 8,mouse_DHDXY,2019-03-21,81,M,Vipr2-IRES2-Cre-D/wt; Ai9/wt,2/3,2/3,VIPR2+,731388,453801,100429,8,8057,Pvalb,Pvalb Vipr2_2,1.0,Pvalb Vipr2_2 (99.6%),Pvalb Vipr2 (100.0%),2278,124.61,Fede,41.0,185.2,65.3,549.0,1515.24,y,0
20190610_sample_10,938,20190610_slice_10,2019-06-10,Sample 10,mouse_DHDXY,2019-03-21,81,M,Vipr2-IRES2-Cre-D/wt; Ai9/wt,2/3,2/3,VIPR2+,138245,39204,33426,8,8561,Pvalb,Pvalb Vipr2_2,0.97,Pvalb Vipr2_2 (97.0%),Pvalb Vipr2 (100.0%),1750,196.61,Fede,35.0,124,44.5,527.0,1454.52,y,0
20190610_sample_12,939,20190610_slice_12,2019-06-10,Sample 12,mouse_DHDXY,2019-03-21,81,M,Vipr2-IRES2-Cre-D/wt; Ai9/wt,2/3,2/3,VIPR2+,326813,81023,98952,8,7254,Pvalb,Pvalb Vipr2_2,0.71,"Pvalb Vipr2_2 (71.0%), Pvalb Reln (16.7%), Pvalb Kank4 (7.1%)",Pvalb Vipr2 (100.0%),1530,144.83,Fede,37.0,158.9,58.8,538.0,1484.88,y,0
20190610_sample_16,940,20190610_slice_16,2019-06-10,Sample 16,mouse_DHDXY,2019-03-21,81,M,Vipr2-IRES2-Cre-D/wt; Ai9/wt,2/3,2/3,VIPR2+,1453012,528246,123158,8,8737,Lamp5,Lamp5 Slc35d3,0.97,Lamp5 Slc35d3 (96.9%),Lamp5 Lsp1 (100.0%),1672,257.81,Fede,46.0,236.7,78.9,570.1,1573.476,y,0
